"","Assoc","Beta0","Beta1","Sigma","A11","A22","SE0","SE1","SEy","Time"
"170",0.561513775072393,-0.23131741635881,0.335438314255081,0.513350174752876,0.5085294,0.2792828,0.0408753623098655,0.0274923600444277,0.106733511159536,0.205451965332031
"171",0.518017078048273,-0.223250703514096,0.310778397018465,0.486193563917459,0.4931142,0.2530413,0.0393244608521758,0.0255822800876529,0.108271554812512,0.236756086349487
"172",0.570918927904155,-0.242731322691437,0.252143595676217,0.508525903131065,0.4553436,0.2784505,0.0378977442145556,0.0264304883731286,0.10059828129913,0.162513971328735
"173",0.660086544083275,-0.192619477522408,0.304139535458933,0.478097616762439,0.4956623,0.2534714,0.0391413210229254,0.0247599173921845,0.120932042546713,0.185441970825195
"174",0.510846180217714,-0.164663394180851,0.274588909650022,0.497918403963753,0.4572483,0.2779379,0.037922600536758,0.0272694209050576,0.117890412991726,0.242672204971313
"175",0.593157867974061,-0.182589165438766,0.251236486333071,0.525847179898031,0.5213342,0.2931252,0.0415152416668246,0.0279440545398093,0.1068473272081,0.180886030197144
"176",0.594388971035773,-0.23813560663633,0.32310877403409,0.507144421441268,0.4996362,0.2884935,0.0400034844864581,0.0271091215953774,0.106401205933556,0.261632919311523
"177",0.643107384109385,-0.161776179663168,0.277207109479825,0.472434471399493,0.4905193,0.2816363,0.0385874736256922,0.0253005571862211,0.114193901494249,0.178799152374268
"178",0.401541765039567,-0.196934090388687,0.268883024646561,0.495591379350958,0.4731368,0.2840291,0.038626509444926,0.0278481071108242,0.0997662733719758,0.19160795211792
"179",0.442176798720988,-0.17809871401401,0.264712650304675,0.48199564964608,0.5154923,0.3143764,0.0405128477307046,0.0286133521264399,0.0919012519487908,0.149432182312012
"180",0.659807112367427,-0.243983980757308,0.252265299792606,0.515440199960933,0.5211462,0.3262037,0.0418550584554344,0.0310700180373654,0.117579541955302,0.160055160522461
"181",0.55638397631104,-0.225326783742329,0.319049679851896,0.520992513890127,0.4638101,0.2844505,0.038917459038369,0.0288864904974866,0.105587472988359,0.315281867980957
"182",0.62086493378359,-0.17779354960956,0.287150134349007,0.499792584691027,0.541112,0.3057987,0.0421461314036404,0.0279628995071217,0.0900830264402542,0.16395902633667
"183",0.741010495819811,-0.127557887608207,0.235997853461107,0.516742443429099,0.4754846,0.2894932,0.0393423400340201,0.0269280875506274,0.126190704819536,0.227391958236694
"184",0.612370751906246,-0.187008862674465,0.289666942013673,0.494767466121751,0.5279068,0.2808981,0.0411986615769393,0.0263672943554031,0.104671715556892,0.166104078292847
"185",0.758984848771217,-0.136044278087439,0.234804364116668,0.491556295066854,0.4145402,0.3176098,0.0355101549553415,0.0293325053462665,0.122923331953331,0.218903064727783
"186",0.582912527605108,-0.180740579827713,0.297804072219832,0.497334597191127,0.5021062,0.248433,0.0397454833289368,0.0247143365692834,0.118436284288459,0.333219051361084
"187",0.686367179568563,-0.266449546541705,0.257574018288273,0.520295223266944,0.4973091,0.3099772,0.0404090861701124,0.0287629254411039,0.119381267117694,0.198436975479126
"188",0.68282765006972,-0.188947473171539,0.275255553296125,0.505879665929632,0.4412159,0.3289497,0.0371535396626764,0.0293920517712609,0.110724917033815,0.235415935516357
"189",0.697502942861442,-0.202187285707868,0.280204013666692,0.517191429248609,0.4809055,0.3041209,0.0395250431854815,0.0286756960923481,0.11220065625428,0.149271965026855
"190",0.494276574486745,-0.157546966225343,0.278746094380183,0.502477393287871,0.5211499,0.2706534,0.0409517561073212,0.025655675885375,0.105623933469597,0.149604082107544
"191",0.431898498528448,-0.223316712432089,0.30302842369194,0.475369890070175,0.4653328,0.3265578,0.0371884156117224,0.0285336942315663,0.0903297231687798,0.149604797363281
"192",0.43688720909144,-0.151135637913089,0.234748207061935,0.521212819529724,0.4985071,0.3231354,0.0405965138383593,0.0295114055672072,0.0917391282325933,0.148046016693115
"193",0.624292480651348,-0.235220415173996,0.315239506311456,0.489360059375123,0.5435237,0.3228078,0.0420561258605046,0.0298234771846386,0.107498376215314,0.251365900039673
"194",0.7569407891013,-0.207903330855568,0.273666465567865,0.520059143750839,0.5350004,0.3071993,0.0425042584790413,0.0297953274798844,0.0962439596139144,0.243674993515015
"195",0.577044094992894,-0.245530359419501,0.280269918367435,0.505418469817611,0.4713096,0.3130558,0.0389395149715046,0.0293442269620615,0.116551614004692,0.205044984817505
"196",0.670213591731391,-0.165628993086343,0.262784343803643,0.485158890315226,0.4512184,0.3242052,0.0370193575796371,0.0294940785961602,0.108332001796909,0.173707008361816
"197",0.530912415468264,-0.222583083706482,0.251040975287528,0.505717106515088,0.5172439,0.3023434,0.0409510403327253,0.028891134187106,0.0946185792372416,0.113661050796509
"198",0.626662883636375,-0.165419797260596,0.252726440480912,0.492051868096597,0.4888077,0.3093348,0.0388435906602224,0.0283305764371264,0.0973853746425294,0.154587030410767
"199",0.67234565597907,-0.137848955266075,0.267035514373437,0.496884367006978,0.502166,0.2879579,0.0400264559457279,0.0274998396292038,0.120836342291369,0.426771879196167
"200",0.655591113718243,-0.118142258122216,0.242336809067334,0.492615360238296,0.5131414,0.3212488,0.0405088212367041,0.0294714089925606,0.104248621167954,0.292364120483398
"201",0.616367552950124,-0.204050044809758,0.264712995892559,0.503319011055219,0.4790389,0.2822639,0.0387718949963314,0.0272109414873804,0.107414286687172,0.248367071151733
"202",0.429052266497454,-0.165658948905542,0.302556557301586,0.498697347760472,0.5555416,0.2873091,0.042698742743419,0.0267701114866969,0.114052568960682,0.168597221374512
"203",0.574776212908712,-0.187853347870582,0.221181531879143,0.495445824621,0.4884914,0.3184478,0.0393904546414707,0.0301851245917106,0.101243116928705,0.146638870239258
"204",0.711617299489552,-0.141121778257819,0.279822259425909,0.491178298473258,0.5112471,0.2955834,0.0404901340428302,0.0284101637773614,0.109803121314919,0.136684894561768
"205",0.608810070497826,-0.199041729321437,0.310366547131115,0.49547648151794,0.4941945,0.3095754,0.0393139664504656,0.0280949141002551,0.0956732376984891,0.143615961074829
"206",0.679720986165491,-0.205472838680579,0.271880988491953,0.505655451750931,0.4800008,0.3135752,0.0389522333606956,0.029264669734761,0.0959263666947251,0.253366947174072
"207",0.584582096189234,-0.249735143344941,0.252785133930573,0.499799366795181,0.4717007,0.3061119,0.038621522377688,0.0289098469019652,0.105461451435548,0.221430063247681
"208",0.632581693631276,-0.179396834685383,0.250688687945089,0.490181371257366,0.465123,0.2894241,0.0378032893942735,0.0257108340157292,0.110360892249139,0.190701007843018
"209",0.472750220366836,-0.214420783585137,0.257852093579935,0.512133613039434,0.4811811,0.318848,0.0392820654257729,0.0296608839895327,0.0990173289493508,0.191246032714844
"210",0.491872094922002,-0.19130240029005,0.296492366875914,0.524329524236818,0.5158553,0.2871416,0.0414236076569526,0.0276257034237016,0.0944914738612186,0.209423065185547
"211",0.534927912945661,-0.127493102731431,0.236004312934261,0.499707908037697,0.4911983,0.2458622,0.0395415596699969,0.0250415672154445,0.120287582981049,0.202002048492432
"212",0.532520424338447,-0.2012419601564,0.2798620321334,0.498431240436063,0.4833427,0.2804386,0.0387700984751661,0.0266546255479391,0.0963535972880647,0.207496166229248
"213",0.607921548503061,-0.126636244716259,0.259337411365298,0.509423884793158,0.466133,0.2865251,0.0382087000397954,0.0268986222661011,0.114131195527808,0.116687059402466
"214",0.385691451549968,-0.131347088453035,0.23657870146362,0.512605973023638,0.5367652,0.3017886,0.0422589280411206,0.0288184621261744,0.0969326286985692,0.186506032943726
"215",0.673722133310552,-0.120622124669363,0.28511962982164,0.492152028954441,0.480587,0.3201845,0.0389131540409888,0.0307715952077718,0.105224125118238,0.212486028671265
"216",0.476385738807668,-0.172764432622537,0.316919714563757,0.488964211518704,0.4499386,0.2936812,0.0372086651556667,0.0278620284878901,0.105181024029965,0.207054853439331
"217",0.556191202463309,-0.271344570193461,0.263901341614735,0.520774709967673,0.4866104,0.2773362,0.0400646285033376,0.0264639433021393,0.125535916343965,0.147685050964355
"218",0.613880905811411,-0.229645720232796,0.279974806968893,0.502183186766815,0.5591213,0.2988498,0.0434968770488361,0.0285819227511357,0.111668600535606,0.11873984336853
"219",0.609242829760947,-0.160736272344144,0.258877074399221,0.477512986036913,0.4633102,0.3090433,0.0372773635089896,0.0289085287633016,0.103859748912582,0.121315956115723
"220",0.663025648495041,-0.177206773149191,0.297962406402103,0.484082128759471,0.5206473,0.2895541,0.0404426526810996,0.0274134282905749,0.117673108151018,0.164580106735229
"221",0.690762846344101,-0.081300243511057,0.228588392530087,0.497322377271024,0.5302561,0.3240527,0.0414963229385743,0.0290053347904759,0.101722794244862,0.157592058181763
"222",0.583534182295599,-0.189760340272779,0.310097475634851,0.508542637769527,0.5099413,0.3116355,0.0408109263119619,0.0297705093636119,0.100818677074069,0.156569957733154
"223",0.575312314330515,-0.198327818882555,0.247422923613849,0.502806427636258,0.5160032,0.3501243,0.0405143778642719,0.0307107731377894,0.0905130785577881,0.139609098434448
"224",0.516074650662247,-0.144376882050093,0.288291221316562,0.478047553844937,0.4738532,0.2980761,0.037884095309283,0.0289671391287313,0.119062264908589,0.11469292640686
"225",0.522910752250587,-0.247127918669619,0.341589693372587,0.529679566787574,0.4825793,0.3048889,0.0399658180045553,0.0297631985069074,0.0950810901306994,0.194468021392822
"226",0.568254739755484,-0.210295628530323,0.277452024788282,0.505717227190056,0.4682769,0.3430704,0.0386789490306058,0.0319449075510173,0.0975471972019259,0.151036977767944
"227",0.482736792257114,-0.145061693287232,0.263293074405507,0.510779959791088,0.4643185,0.3338413,0.0384816579806129,0.030763729970518,0.100877802138254,0.108742952346802
"228",0.733544836335628,-0.193725860306796,0.253799455007215,0.515034609726409,0.4903025,0.2956569,0.0395092663090056,0.0265512371661594,0.109795010950454,0.183040857315063
"229",0.702824774133678,-0.16098144788727,0.290689290423458,0.523042047034702,0.5071681,0.261012,0.0408471964726756,0.0257900516137497,0.110984362612006,0.207885980606079
"230",0.684097891534896,-0.228799831021366,0.27644522543161,0.496703236675728,0.5541886,0.3177862,0.0428756755350996,0.029471279157207,0.109411205917493,0.184185981750488
"231",0.501063746746545,-0.194588855082136,0.234836230248823,0.499750437692542,0.5452158,0.2870206,0.0427268293681674,0.0302882848146601,0.119956566488843,0.177914142608643
"232",0.556670201379092,-0.134394457407501,0.276173685815386,0.486281996294564,0.4666818,0.3173146,0.0384013930845948,0.0294354064426846,0.102111237702886,0.159322023391724
"233",0.410692027703567,-0.16422405477305,0.235451921465402,0.495398218045924,0.4717256,0.2830186,0.0385893051412515,0.0279031591402307,0.136198105293892,0.147646903991699
"234",0.701522480576924,-0.172140579849467,0.29331843291724,0.503462987624789,0.3950739,0.285451,0.0349395934253172,0.0279413099140491,0.109121832414568,0.242779016494751
"235",0.517570754064289,-0.136694797465767,0.265081595183912,0.498122647294554,0.4790456,0.2533446,0.0389428499056966,0.025125161758573,0.114591880967098,0.220376014709473
"236",0.555934791416311,-0.215520391730646,0.288817635246226,0.490670886456494,0.4920385,0.2994611,0.0392962181326834,0.0281388810778749,0.0987684445590617,0.170578002929688
"237",0.429102915229781,-0.213579580095266,0.282959175319669,0.513263153682735,0.5192587,0.2851312,0.0409847754975711,0.0268890023443035,0.115574890037065,0.156530141830444
"238",0.607490509258162,-0.182380229492248,0.304666058102029,0.521307400733032,0.519629,0.2968999,0.0417112130610817,0.0277467451900171,0.0988908435968223,0.169669151306152
"239",0.626703844094666,-0.227421173367975,0.314375812572756,0.500601632607822,0.449774,0.2887828,0.0372056711647649,0.0274565336370967,0.112172408917153,0.104711055755615
"240",0.771447683493265,-0.211521020148235,0.283516235104173,0.475628180067117,0.4529107,0.2689051,0.0368096246863963,0.026465187638001,0.133293067639757,0.215445995330811
"241",0.477069458958055,-0.259427117896023,0.258316001140238,0.520415316125548,0.4637978,0.2665852,0.038513683012494,0.0257552870496466,0.119967998466948,0.254485845565796
"242",0.561807426516698,-0.230489752173395,0.238863859354871,0.498304439828096,0.5214264,0.2964784,0.0409691058099457,0.0278887549615287,0.10852141756879,0.212383985519409
"243",0.658821013112811,-0.23229248630731,0.236824205092819,0.522086809631448,0.5146356,0.2669146,0.0410673746058443,0.0251904975695799,0.104769926376395,0.21588397026062
"244",0.821855001738434,-0.212912198155695,0.277724896416414,0.50744067585999,0.565797,0.2590781,0.0433804610618057,0.026064190630971,0.122385851686563,0.0762879848480225
"245",0.426446600091092,-0.255759314282225,0.311457734111651,0.508553270079869,0.4959413,0.2947126,0.0398648593705839,0.0277689393489036,0.0896915371797659,0.168810129165649
"246",0.65105207158707,-0.102660875581544,0.282187038218262,0.5155682224534,0.5021677,0.2819444,0.0407217432811413,0.0279484372611799,0.111078782199766,0.168583869934082
"247",0.540735131894953,-0.184019528432988,0.263691839977492,0.489214477864866,0.4691052,0.2705374,0.0379657415111363,0.0261295067373104,0.0941414761129336,0.170053005218506
"248",0.488424250735069,-0.21159816322061,0.280965800890919,0.534602848807437,0.4878171,0.2907706,0.0402570195529307,0.027666281312333,0.0978631188305017,0.0941150188446045
"249",0.696768609547028,-0.18287774210387,0.27733831532894,0.490365870320428,0.5639633,0.2682058,0.0431319726320974,0.02595186498656,0.11638200422536,0.162152051925659
"250",0.703100607549116,-0.178865692292523,0.271085536936855,0.498222435841378,0.4051488,0.2830797,0.0350624327891583,0.0266172249006121,0.113714384335645,0.226418018341064
"251",0.699270656146046,-0.245903787464447,0.295940751535811,0.521538042257158,0.5220314,0.2902153,0.0417083646410439,0.0278592438271029,0.111385826556143,0.150596857070923
"252",0.604883842250049,-0.179908069943831,0.276300144769386,0.480901300334804,0.465736,0.3226479,0.0378851310689374,0.0304648037514046,0.0928533986235123,0.123672008514404
"253",0.401148324123467,-0.216849581477783,0.232952290150655,0.495334262227342,0.5313407,0.3139524,0.0417502880977918,0.0293516601484155,0.0988297909953682,0.164613008499146
"254",0.386424948451123,-0.138293411450599,0.309789744685541,0.528465846399166,0.4223224,0.2720916,0.0366601812818344,0.0274793243550824,0.115467938554539,0.407433032989502
"255",0.611215373010624,-0.159508135995589,0.286008300380675,0.517828710866868,0.5090271,0.3000787,0.0407747904263614,0.0286453533299605,0.104760912766393,0.159544944763184
"256",0.529470185615958,-0.193201320839888,0.281532790938442,0.491392465964287,0.5454534,0.2959389,0.041773304153556,0.0280371756484595,0.108287156705513,0.15831184387207
"257",0.45138276070646,-0.135438312970968,0.296619465721439,0.505120164882551,0.5077822,0.2939247,0.040608188056857,0.028207084192713,0.0949425648825251,0.18946099281311
"258",0.639363793581219,-0.199705860167515,0.236874464314933,0.492025985789017,0.4888463,0.2784318,0.0391090597393912,0.0263083602865722,0.102769186001872,0.186452865600586
"259",0.722553219879649,-0.143944647252334,0.234973859611561,0.519728695478295,0.4464339,0.3161679,0.0377134319774201,0.0289389819014182,0.111530667971526,0.154586791992188
"260",0.653074216014055,-0.211189092185966,0.277049540861464,0.500936774439552,0.4734477,0.2801069,0.0385077892518304,0.0264409923394739,0.100231154960625,0.181495904922485
"261",0.446970087570828,-0.207341654141042,0.282813017553914,0.5105768975613,0.4891791,0.323412,0.0398308991540492,0.0316636049460256,0.116674030793056,0.159049034118652
"262",0.72427801085546,-0.1363153320112,0.261607077915915,0.500566484134585,0.4970431,0.2793734,0.0397307695470826,0.0273058649224702,0.123498365262221,0.255772113800049
"263",0.536680226970303,-0.208260539893574,0.290349489703161,0.528726200429737,0.4821303,0.2719336,0.0397984530420158,0.0263927711677993,0.0965969605399329,0.239588975906372
"264",0.600116609113273,-0.187365567074001,0.204713897203605,0.484723284848865,0.5521089,0.3151375,0.0423559287568429,0.0285771557323314,0.119515789697892,0.139027833938599
"265",0.520170430553145,-0.130981450426551,0.314971466700973,0.496428792327312,0.5290261,0.3112492,0.0412966905864555,0.0286944020813283,0.0921815436313265,0.165087938308716
"266",0.71481647400767,-0.172200617850893,0.258607178803799,0.494175294209538,0.4502929,0.2807744,0.0371789843253477,0.0273530362700353,0.106655776734629,0.196185827255249
"267",0.500580658267135,-0.148291514550763,0.288647864257341,0.497764056972086,0.455278,0.3226008,0.0374996777276751,0.0282847703555529,0.111227799217941,0.147717952728271
"268",0.469352889550741,-0.203034659375531,0.294183615387377,0.503982969302208,0.4851133,0.2959408,0.0391265099835823,0.0277131519023341,0.0995202308559281,0.179764986038208
"269",0.596144521979867,-0.160697325096096,0.259329835129707,0.531595145802466,0.4628479,0.2770062,0.0389106145256182,0.0270523787040627,0.112130078753054,0.200434923171997
"270",0.611910870638712,-0.216014513516718,0.225048865250891,0.503264743774866,0.5362844,0.2857513,0.0420678324177338,0.0280094587852803,0.111080776332065,0.174367904663086
"271",0.501188530064493,-0.158764789934981,0.272260109561547,0.505013127170669,0.5333872,0.3141768,0.0421225995945044,0.0310337733998506,0.102917699376107,0.149545192718506
"272",0.544604378792687,-0.200473187555761,0.26727137435209,0.510167381293556,0.5810688,0.3149003,0.0445018411794329,0.0289041735881327,0.101720213022948,0.235190153121948
"273",0.601137192128535,-0.210780568151129,0.287950773605649,0.486631639357097,0.5568781,0.3428271,0.0426123555653502,0.0326708097086327,0.106877156397731,0.16864800453186
"274",0.569642108239363,-0.148209631017866,0.242449572264681,0.501385648416991,0.4456051,0.264096,0.0372732844214862,0.0263805755374058,0.107714459640962,0.229567050933838
"275",0.597945678961333,-0.116923723268436,0.252958681689631,0.501156717675964,0.5391774,0.3009674,0.0420460348149506,0.0289123310556605,0.102828629109157,0.188495874404907
"276",0.595040418055708,-0.214657197698965,0.247319735196614,0.505468681823938,0.5322619,0.3063278,0.0421274669142274,0.0287332684534877,0.096051803292216,0.196477174758911
"277",0.538269068127914,-0.187752347624768,0.309464678582508,0.481233536351477,0.5062422,0.3233361,0.0397532873490984,0.0294886778112569,0.100080192325152,0.182153940200806
"278",0.556818786843315,-0.209969565628839,0.255551484623526,0.521808478133752,0.4895268,0.3125648,0.0396180358180974,0.0290527687882242,0.0913408930038074,0.232119083404541
"279",0.656673385008587,-0.213825460836574,0.251807799233843,0.48086058912133,0.5228868,0.2740865,0.040724511093527,0.0266189432860302,0.112564119238568,0.132651805877686
"280",0.703430544479337,-0.133050561625089,0.292933130652306,0.490373767397654,0.5419093,0.278781,0.041754380859918,0.0262208572275405,0.106076198786544,0.186735153198242
"281",0.486852391273905,-0.23452040109547,0.296393351385508,0.493757523389775,0.48045,0.2897836,0.038945570582342,0.0278241940799601,0.104504126194657,0.239221096038818
"282",0.688855856250323,-0.226882248592173,0.314964152728742,0.489899591318414,0.4868035,0.3074431,0.0389118077172153,0.029151202419107,0.103911141489815,0.10918402671814
"283",0.584532417374656,-0.219063869538716,0.25818769686887,0.498972485015597,0.5198062,0.2743265,0.040665688706585,0.025894115911682,0.0973179020518136,0.134701013565063
"284",0.52815392848605,-0.173164203803872,0.276670010998832,0.476862866820017,0.5439641,0.3016165,0.0413103486024109,0.0270898412331822,0.0967267210984054,0.147979974746704
"285",0.615488830024946,-0.210624968589474,0.313099872338861,0.49259185752624,0.4803115,0.2973609,0.0389496215309452,0.0286219099310509,0.104409781876472,0.199417114257812
"286",0.511846470669716,-0.231673231931449,0.281360417986621,0.523068111350214,0.4788702,0.2823443,0.0397607873815654,0.0274508273466216,0.113439771064006,0.160027027130127
"287",0.578119029205972,-0.190669333063536,0.279857521499842,0.492480453983251,0.4372418,0.3275113,0.0367734703480567,0.0303715319534231,0.092106332353927,0.227359056472778
"288",0.697410423077664,-0.224726257932893,0.25705468481407,0.500976424086963,0.3962743,0.3019645,0.0346071878396793,0.0282650245999232,0.113419899173346,0.199415922164917
"289",0.617458773430084,-0.143184456071908,0.302280516370906,0.493015684733007,0.4925524,0.305913,0.0394100974063253,0.0284634249389609,0.11486462352479,0.0849919319152832
"290",0.625944347240923,-0.241804469543164,0.297057798803895,0.509780506531832,0.4995778,0.3143341,0.0399461870672246,0.0287319407919514,0.102679938592008,0.155598878860474
"291",0.636404194420323,-0.184199301140376,0.313737857098823,0.489425837607221,0.5209943,0.3031695,0.0408403766609029,0.0292514344991131,0.110455074314696,0.166529178619385
"292",0.478139696944183,-0.204795261052703,0.258394037610923,0.529059178303928,0.5190643,0.3182636,0.0419492390542667,0.0286532266338538,0.0900980836617678,0.14466404914856
"293",0.362301366117734,-0.195290328790962,0.244183246700188,0.467548713140006,0.5179383,0.3132617,0.0404069249862495,0.0294585478956345,0.107910460837627,0.160578966140747
"294",0.738684903060862,-0.269099521582025,0.31734272862823,0.505923263068243,0.456552,0.3014047,0.0378492682320364,0.028264251883333,0.102569076775176,0.209458827972412
"295",0.489500445454899,-0.274736767227679,0.265755507943086,0.489930342854393,0.4759171,0.3141897,0.0383918735358075,0.0287114813682516,0.10837166620595,0.237466812133789
"296",0.497884753192334,-0.227221729870926,0.290169924401814,0.48997939534504,0.5315896,0.3121309,0.0412149159446225,0.0282385165400388,0.0905793719926776,0.161568880081177
"297",0.704264820351368,-0.100998446675464,0.266151390143222,0.522063653370863,0.458033,0.2781326,0.0383032166062587,0.0269202202569833,0.107176519983371,0.242594957351685
"298",0.681968106532646,-0.128047366661454,0.285387380313605,0.47931073937608,0.5212366,0.3023692,0.0404862300178521,0.0283712361203528,0.096876831994505,0.242038011550903
"299",0.687738300305237,-0.202053141237191,0.249057509616447,0.505328720885424,0.5375191,0.33062,0.0417933776790841,0.0288190231541294,0.0909248252735006,0.127157926559448
"300",0.702516155265001,-0.181784399949632,0.289849868177471,0.526473165168367,0.4564268,0.3153824,0.0385458286296863,0.0294940853430786,0.114213367555178,0.184064149856567
"301",0.766038450406529,-0.221924933144877,0.276664884541033,0.532942007634786,0.4328348,0.3055287,0.0374730906474587,0.0273868945509615,0.115209689724218,0.19768500328064
"302",0.770779422501351,-0.184051738810389,0.254621003110533,0.485662810757906,0.4996167,0.2757574,0.0394412083657293,0.02649505919154,0.130303730776003,0.17058801651001
"303",0.493471314154432,-0.222678766067388,0.283135385564599,0.485175631680553,0.4933507,0.3246524,0.0397305057855756,0.0304534873485614,0.10430036448022,0.12167501449585
"304",0.675947330905053,-0.228040253801628,0.297014964964342,0.493699480142451,0.560373,0.2799089,0.0429594898793889,0.0272684164217437,0.120493486485321,0.155590057373047
"305",0.618377738842074,-0.124827504594952,0.245275363912691,0.505255267439673,0.4291946,0.3221791,0.0366981926874605,0.0298765929071103,0.108270753600989,0.130666971206665
"306",0.606799010672523,-0.129724277218667,0.288270474463065,0.518769883064486,0.5067894,0.2784439,0.0410237923520936,0.0285788904723788,0.122152912566098,0.171489000320435
"307",0.68234905714602,-0.174434579082283,0.277813085122909,0.48864142976178,0.4938529,0.2935649,0.0391953582559802,0.0266657490422938,0.105098275333072,0.14463210105896
"308",0.624461329127512,-0.194255827738682,0.23805378160813,0.501746672335634,0.4965662,0.3001152,0.0398048050019403,0.0272866312861989,0.0978099608065252,0.252868175506592
"309",0.473755684388048,-0.241547510756391,0.315842017151047,0.48469899896417,0.5515058,0.3000262,0.041965086312018,0.0275116699583611,0.0879648973547859,0.173373937606812
"310",0.440967600185099,-0.196350995904827,0.27672226973438,0.507257769267633,0.5149096,0.2895688,0.0410734468858829,0.0273623597012402,0.117583511806369,0.161638021469116
"311",0.579314925452705,-0.179696519707473,0.203504190295431,0.510001632869816,0.4997504,0.2690791,0.040339943015448,0.0278643565273342,0.132180983772707,0.219413995742798
"312",0.58054139659937,-0.197274172106369,0.303996458724019,0.504542272784662,0.5124984,0.2865519,0.0406466663080587,0.0271866193542112,0.103462195479776,0.11047101020813
"313",0.488319941938362,-0.166361558347476,0.275430765889454,0.503791391555243,0.5429158,0.2862509,0.0424356872920763,0.0279592826468355,0.106202057875084,0.125663995742798
"314",0.540234402682637,-0.112925571531405,0.276843258763591,0.521013289992185,0.5214848,0.2564726,0.0417328794017616,0.0259112079623267,0.102794963679358,0.170170783996582
"315",0.660596302946496,-0.237422446270002,0.235003592993713,0.48335497133122,0.5031359,0.2971539,0.0398296417449419,0.0275622704125538,0.116794278898849,0.170037031173706
"316",0.477767480705656,-0.177076184828051,0.208678312253186,0.464112659955408,0.5183234,0.3222218,0.0400228484011434,0.0284427858511029,0.0936477716746188,0.122671127319336
"317",0.687081472299872,-0.178759649603555,0.300406025828223,0.525737195457541,0.4285542,0.2935618,0.0375001299187611,0.0297774805683993,0.111043059186897,0.223094940185547
"318",0.613572405396621,-0.198876394503113,0.25618358759154,0.474068691670862,0.5192205,0.2958028,0.0403315107711525,0.0280019871145928,0.111016128097844,0.162352085113525
"319",0.316321898448702,-0.18176353697615,0.269881464490571,0.494891486576741,0.5088661,0.256554,0.0403948493713681,0.0260323130947299,0.106724466071126,0.176159143447876
"320",0.530761587535066,-0.132126632058611,0.310186118441832,0.504938684346124,0.4862485,0.2392415,0.0390839937745179,0.0230844675271981,0.0918965797995911,0.188748836517334
"321",0.659665076717059,-0.186617775548499,0.2721538653803,0.495051813973173,0.5226598,0.2948389,0.0407860031031733,0.0263941307148544,0.113829602896398,0.162573099136353
"322",0.503149726831276,-0.192625879156899,0.251679482666314,0.464083555602319,0.4718473,0.3501002,0.0376328571543427,0.0310047955044693,0.101876594543078,0.138086080551147
"323",0.53280772431068,-0.170961638676093,0.259696237312856,0.497252494819241,0.4896792,0.2773197,0.0394352769726302,0.027117053844103,0.113260436843839,0.105716943740845
"324",0.497004920998107,-0.145360882982772,0.234532529524438,0.521747676864421,0.515567,0.2537959,0.0411758876605757,0.0255977271163485,0.115568709679748,0.200464010238647
"325",0.386927500320676,-0.215605976923369,0.315853821744644,0.495356210091291,0.495232,0.3536727,0.0399939047766729,0.0339025849711394,0.0836400551884235,0.133178949356079
"326",0.584139711756569,-0.170455510038989,0.262667939939725,0.488624387333754,0.4890044,0.3191089,0.0392271168421809,0.0293273122884453,0.105993288225443,0.16905403137207
"327",0.526619808867022,-0.171186500031347,0.246783109338015,0.496701078203451,0.4962485,0.3215761,0.0393806386167067,0.0285810940266597,0.0964657095307022,0.138710021972656
"328",0.444590395666512,-0.208244995124077,0.285916228192191,0.482490354449527,0.5106138,0.2812781,0.0398559552873464,0.0268813262521329,0.0933342661777722,0.190601825714111
"329",0.433057079348908,-0.243397607214921,0.284874098210841,0.506359477776316,0.5249692,0.2953797,0.041393257591108,0.0282690026343859,0.0974058175188027,0.15245795249939
"330",0.622279931056055,-0.219167964195873,0.333510950881934,0.519704474457463,0.5011537,0.2940242,0.0405644505830533,0.027944185811385,0.0970035323549932,0.158010005950928
"331",0.448553869026956,-0.162356271306228,0.204060707833714,0.498982544432011,0.5461013,0.2374497,0.04236701640333,0.0243154754555176,0.129029173867047,0.135685920715332
"332",0.678504433848684,-0.219629646894117,0.250666802492409,0.500953474152617,0.4940764,0.2981955,0.0397095150475112,0.0283863317609029,0.109161978120575,0.167608976364136
"333",0.710586979043344,-0.171393633583259,0.257723136539838,0.500425114961979,0.5266751,0.2986103,0.0411810692494448,0.0282640806326512,0.118890330507944,0.112847089767456
"334",0.565988832635254,-0.24684837898094,0.2829850215568,0.479562295416779,0.5260989,0.3162401,0.0405405076897154,0.028030838918378,0.112078209883899,0.150266885757446
"335",0.521500423479922,-0.172325809856154,0.277529546453548,0.503721429502538,0.497663,0.3298202,0.0398823433472662,0.0309847154456691,0.0995085812843273,0.175084114074707
"336",0.545709752559117,-0.231596131434425,0.292925604754018,0.515115472824157,0.4967225,0.3157187,0.040130765070218,0.0294378294728937,0.105472377190249,0.0997350215911865
"337",0.567421437665013,-0.242937870662116,0.241743272656412,0.511299436397971,0.5019136,0.2495594,0.0403662996798402,0.0244893688848509,0.112590766944009,0.221095085144043
"338",0.54116495242703,-0.23597086879132,0.279175293343477,0.500534396116306,0.5139135,0.2904383,0.040528077973002,0.0268401840528693,0.111379395671564,0.117568016052246
"339",0.77152691885426,-0.193744092074272,0.268610098655084,0.502192927504731,0.4722368,0.2691156,0.0381753243356543,0.0254990172739912,0.120410413390747,0.196600914001465
